eventLength,eventVersion,eventType,sequence,manufacturer,sw,hw,deviceMajorId,deviceMinorId,battery,wakeTime,imei,cellId,ecl,rssi,rsrp,rsrq,plmn,aux,ns,latitude,ew,longitude,gpsTimestamp,altitude,positionHorizontalError,satellites,hdop,rawEvent,incidenceId,eventDate,isDGTNotificated,manufacturerId,deviceId
92,1,1,4,1,7,2,0,213,4.7,6,869154040070836,f98683d,0,-67,-79,32,21401,00,N,41.643503,W,0.763483,2021-12-14T12:01:37Z,191,11,8,2,XAEBBAEAcgAA1QAvBgAAODY5MTU0MDQwMDcwODM2PWiYD72xIDIxNDAxAABONDEuNjQzNTAzVzAwMC43NjM0ODMyMDIxMTIxNDEyMDEzNzAxOTExMTA4MDIuMDA=,37705,2021-12-14T12:02:48Z,0,,531
92,1,1,4,1,8,2,0,232,5.2,6,869154040071107,f99883d,0,-70,-85,22,21401,00,N,41.643558,W,0.763262,2021-12-14T12:01:29Z,206,3,11,1,XAEBBAEAggAA6AA0BgAAODY5MTU0MDQwMDcxMTA3PYiZD7qrFjIxNDAxAABONDEuNjQzNTU4VzAwMC43NjMyNjIyMDIxMTIxNDEyMDEyODAyMDYwMzExMDEuMDA=,37702,2021-12-14T12:02:45Z,0,,562
92,1,1,4,1,7,2,0,214,4.7,6,869154040068970,f98683d,0,-67,-85,25,21401,00,N,41.64366,W,0.763355,2021-12-14T12:01:34Z,193,3,8,1.25,XAEBBAEAcgAA1gAvBgAAODY5MTU0MDQwMDY4OTcwPWiYD72rGTIxNDAxAABONDEuNjQzNjYwVzAwMC43NjMzNTUyMDIxMTIxNDEyMDEzMzAxOTMwMzA4MDEuMjU=,37703,2021-12-14T12:02:45Z,0,,532
92,1,1,4,1,8,2,0,230,5.1,6,869154040060282,f98683d,0,-68,-81,27,21401,00,N,41.643591,W,0.763168,2021-12-14T12:01:29Z,205,8,8,1.32,XAEBBAEAggAA5gAzBgAAODY5MTU0MDQwMDYwMjgyPWiYD7yvGzIxNDAxAABONDEuNjQzNTkxVzAwMC43NjMxNjgyMDIxMTIxNDEyMDEyOTAyMDUwODA4MDEuMzI=,37704,2021-12-14T12:02:45Z,0,,560
92,1,1,4,1,7,2,0,217,4.7,6,869154040110186,f98683d,0,-63,-77,25,21401,00,N,41.643665,W,0.76341,2021-12-14T12:01:41Z,195,4,5,1.56,XAEBBAEAcgAA2QAvBgAAODY5MTU0MDQwMTEwMTg2PWiYD8GzGTIxNDAxAABONDEuNjQzNjY1VzAwMC43NjM0MTAyMDIxMTIxNDEyMDE0MDAxOTUwNDA1MDEuNTY=,37701,2021-12-14T12:02:44Z,0,,535
92,1,1,4,1,7,2,0,218,4.8,6,869154040070620,f98683d,2,-68,-82,23,21401,00,N,41.643688,W,0.763224,2021-12-14T12:01:32Z,165,6,8,1.35,XAEBBAEAcgAA2gAwBgAAODY5MTU0MDQwMDcwNjIwPWiYj7yuFzIxNDAxAABONDEuNjQzNjg4VzAwMC43NjMyMjQyMDIxMTIxNDEyMDEzMjAxNjUwNjA4MDEuMzU=,37700,2021-12-14T12:02:44Z,0,,536
92,1,1,4,1,7,2,0,219,4.6,6,869154040056397,f98683d,0,-70,-86,26,21401,00,N,41.643655,W,0.763223,2021-12-14T12:01:34Z,207,3,7,1.41,XAEBBAEAcgAA2wAuBgAAODY5MTU0MDQwMDU2Mzk3PWiYD7qqGjIxNDAxAABONDEuNjQzNjU1VzAwMC43NjMyMjMyMDIxMTIxNDEyMDEzNDAyMDcwMzA3MDEuNDE=,37699,2021-12-14T12:02:38Z,0,,537
92,1,1,3,1,8,2,0,229,5.1,5,869154040110038,f98683d,0,-65,-78,26,21401,00,N,41.643548,W,0.763413,2021-12-14T12:00:50Z,173,19,5,2.96,XAEBAwEAggAA5QAzBQAAODY5MTU0MDQwMTEwMDM4PWiYD7+yGjIxNDAxAABONDEuNjQzNTQ4VzAwMC43NjM0MTMyMDIxMTIxNDEyMDA0OTAxNzMxOTA1MDIuOTY=,37709,2021-12-14T12:02:05Z,0,,553
92,1,1,4,1,7,2,0,418,5.4,6,869154040070935,f98683d,0,-66,-78,29,21401,00,N,41.643481,W,0.763085,2021-12-14T12:00:43Z,223,3,12,0.96,XAEBBAEAcgAAogE2BgAAODY5MTU0MDQwMDcwOTM1PWiYD76yHTIxNDAxAABONDEuNjQzNDgxVzAwMC43NjMwODUyMDIxMTIxNDEyMDA0MjAyMjMwMzEyMDAuOTY=,37698,2021-12-14T12:01:58Z,0,,1048
92,1,1,3,1,8,2,0,233,5.2,5,869154040110566,f98683d,0,-64,-76,29,21401,00,N,41.643605,W,0.76332,2021-12-14T12:00:34Z,210,9,10,1.23,XAEBAwEAggAA6QA0BQAAODY5MTU0MDQwMTEwNTY2PWiYD8C0HTIxNDAxAABONDEuNjQzNjA1VzAwMC43NjMzMjAyMDIxMTIxNDEyMDAzNDAyMTAwOTEwMDEuMjM=,37708,2021-12-14T12:01:50Z,0,,563
92,1,1,4,1,7,2,0,417,5.7,6,869154040065158,f99883d,0,-67,-83,20,21401,00,N,41.643483,W,0.763154,2021-12-14T12:00:32Z,223,5,5,1.53,XAEBBAEAcgAAoQE5BgAAODY5MTU0MDQwMDY1MTU4PYiZD72tFDIxNDAxAABONDEuNjQzNDgzVzAwMC43NjMxNTQyMDIxMTIxNDEyMDAzMTAyMjMwNTA1MDEuNTM=,37697,2021-12-14T12:01:47Z,0,,1047
92,1,1,3,1,8,2,0,231,5.4,5,869154040059888,f98683d,0,-69,-81,27,21401,00,N,41.643577,W,0.76322,2021-12-14T12:00:35Z,215,11,5,1.53,XAEBAwEAggAA5wA2BQAAODY5MTU0MDQwMDU5ODg4PWiYD7uvGzIxNDAxAABONDEuNjQzNTc3VzAwMC43NjMyMjAyMDIxMTIxNDEyMDAzNTAyMTUxMTA1MDEuNTM=,37707,2021-12-14T12:01:44Z,0,,561
92,1,1,4,1,7,2,0,419,5.7,6,869154040060415,f98683d,0,-63,-77,28,21401,00,N,41.643505,W,0.76304,2021-12-14T12:00:25Z,215,5,8,1.25,XAEBBAEAcgAAowE5BgAAODY5MTU0MDQwMDYwNDE1PWiYD8GzHDIxNDAxAABONDEuNjQzNTA1VzAwMC43NjMwNDAyMDIxMTIxNDEyMDAyNTAyMTUwNTA4MDEuMjU=,37696,2021-12-14T12:01:42Z,0,,1049
92,1,1,3,1,7,2,0,215,4.8,4,869154040070976,f98683d,0,-65,-77,34,21401,00,N,41.643638,W,0.763267,2021-12-14T12:00:29Z,207,1,13,0.84,XAEBAwEAcgAA1wAwBAAAODY5MTU0MDQwMDcwOTc2PWiYD7+zIjIxNDAxAABONDEuNjQzNjM4VzAwMC43NjMyNjcyMDIxMTIxNDEyMDAyODAyMDcwMTEzMDAuODQ=,37706,2021-12-14T12:01:39Z,0,,533
92,1,1,3,1,7,2,0,213,4.8,5,869154040070836,f98683d,0,-67,-80,25,21401,00,N,41.643462,W,0.763547,2021-12-14T12:00:08Z,190,8,8,2.03,XAEBAwEAcgAA1QAwBQAAODY5MTU0MDQwMDcwODM2PWiYD72wGTIxNDAxAABONDEuNjQzNDYyVzAwMC43NjM1NDcyMDIxMTIxNDEyMDAwNzAxOTAwODA4MDIuMDM=,37705,2021-12-14T12:01:18Z,0,,531
92,1,1,3,1,8,2,0,232,5.2,5,869154040071107,f99883d,0,-70,-85,22,21401,00,N,41.643558,W,0.763262,2021-12-14T12:00:01Z,206,3,11,1,XAEBAwEAggAA6AA0BQAAODY5MTU0MDQwMDcxMTA3PYiZD7qrFjIxNDAxAABONDEuNjQzNTU4VzAwMC43NjMyNjIyMDIxMTIxNDEyMDAwMDAyMDYwMzExMDEuMDA=,37702,2021-12-14T12:01:14Z,0,,562
92,1,1,3,1,7,2,0,214,4.7,5,869154040068970,f98683d,0,-68,-85,27,21401,00,N,41.643596,W,0.763555,2021-12-14T12:00:04Z,192,3,9,1.14,XAEBAwEAcgAA1gAvBQAAODY5MTU0MDQwMDY4OTcwPWiYD7yrGzIxNDAxAABONDEuNjQzNTk2VzAwMC43NjM1NTUyMDIxMTIxNDEyMDAwMzAxOTIwMzA5MDEuMTQ=,37703,2021-12-14T12:01:14Z,0,,532
92,1,1,3,1,8,2,0,230,5.2,5,869154040060282,f98683d,0,-69,-81,27,21401,00,N,41.64355,W,0.763184,2021-12-14T12:00:04Z,205,8,8,1.31,XAEBAwEAggAA5gA0BQAAODY5MTU0MDQwMDYwMjgyPWiYD7uvGzIxNDAxAABONDEuNjQzNTUwVzAwMC43NjMxODQyMDIxMTIxNDEyMDAwNDAyMDUwODA4MDEuMzE=,37704,2021-12-14T12:01:14Z,0,,560
92,1,1,3,1,7,2,0,217,4.8,5,869154040110186,f98683d,0,-63,-77,33,21401,00,N,41.643595,W,0.763641,2021-12-14T12:00:03Z,181,16,5,4.25,XAEBAwEAcgAA2QAwBQAAODY5MTU0MDQwMTEwMTg2PWiYD8GzITIxNDAxAABONDEuNjQzNTk1VzAwMC43NjM2NDEyMDIxMTIxNDEyMDAwMjAxODExNjA1MDQuMjU=,37701,2021-12-14T12:01:13Z,0,,535
92,1,1,3,1,7,2,0,218,4.9,5,869154040070620,f98683d,2,-67,-95,3,21401,00,N,41.643635,W,0.763467,2021-12-14T12:00:00Z,172,5,8,1.35,XAEBAwEAcgAA2gAxBQAAODY5MTU0MDQwMDcwNjIwPWiYj72hAzIxNDAxAABONDEuNjQzNjM1VzAwMC43NjM0NjcyMDIxMTIxNDExNTk1OTAxNzIwNTA4MDEuMzU=,37700,2021-12-14T12:01:12Z,0,,536
92,1,1,3,1,7,2,0,219,4.6,5,869154040056397,f98683d,0,-70,-86,20,21401,00,N,41.64365,W,0.763201,2021-12-14T12:00:04Z,204,3,7,1.41,XAEBAwEAcgAA2wAuBQAAODY5MTU0MDQwMDU2Mzk3PWiYD7qqFDIxNDAxAABONDEuNjQzNjUwVzAwMC43NjMyMDEyMDIxMTIxNDEyMDAwNDAyMDQwMzA3MDEuNDE=,37699,2021-12-14T12:01:07Z,0,,537
92,1,1,2,1,8,2,0,229,5.2,3,869154040110038,f98683d,0,-66,-79,26,21401,00,N,41.643548,W,0.763413,2021-12-14T11:59:21Z,173,19,5,2.96,XAEBAgEAggAA5QA0AwAAODY5MTU0MDQwMTEwMDM4PWiYD76xGjIxNDAxAABONDEuNjQzNTQ4VzAwMC43NjM0MTMyMDIxMTIxNDExNTkyMDAxNzMxOTA1MDIuOTY=,37709,2021-12-14T12:00:35Z,0,,553
92,1,1,3,1,7,2,0,418,5.5,4,869154040070935,f98683d,0,-66,-78,29,21401,00,N,41.643489,W,0.763142,2021-12-14T11:59:12Z,227,3,12,0.96,XAEBAwEAcgAAogE3BAAAODY5MTU0MDQwMDcwOTM1PWiYD76yHTIxNDAxAABONDEuNjQzNDg5VzAwMC43NjMxNDIyMDIxMTIxNDExNTkxMTAyMjcwMzEyMDAuOTY=,37698,2021-12-14T12:00:27Z,0,,1048
92,1,1,2,1,8,2,0,233,5.3,3,869154040110566,f98683d,0,-65,-76,29,21401,00,N,41.643594,W,0.763309,2021-12-14T11:59:02Z,209,10,10,1.23,XAEBAgEAggAA6QA1AwAAODY5MTU0MDQwMTEwNTY2PWiYD7+0HTIxNDAxAABONDEuNjQzNTk0VzAwMC43NjMzMDkyMDIxMTIxNDExNTkwMjAyMDkxMDEwMDEuMjM=,37708,2021-12-14T12:00:19Z,0,,563
92,1,1,3,1,7,2,0,417,5.8,5,869154040065158,f99883d,0,-68,-81,25,21401,00,N,41.643483,W,0.763154,2021-12-14T11:59:01Z,223,5,5,1.53,XAEBAwEAcgAAoQE6BQAAODY5MTU0MDQwMDY1MTU4PYiZD7yvGTIxNDAxAABONDEuNjQzNDgzVzAwMC43NjMxNTQyMDIxMTIxNDExNTkwMDAyMjMwNTA1MDEuNTM=,37697,2021-12-14T12:00:16Z,0,,1047
92,1,1,2,1,8,2,0,231,5.5,3,869154040059888,f98683d,0,-69,-82,28,21401,00,N,41.643577,W,0.76322,2021-12-14T11:59:05Z,215,11,5,1.53,XAEBAgEAggAA5wA3AwAAODY5MTU0MDQwMDU5ODg4PWiYD7uuHDIxNDAxAABONDEuNjQzNTc3VzAwMC43NjMyMjAyMDIxMTIxNDExNTkwNTAyMTUxMTA1MDEuNTM=,37707,2021-12-14T12:00:14Z,0,,561
92,1,1,3,1,7,2,0,419,5.8,4,869154040060415,f98683d,0,-64,-78,26,21401,00,N,41.643524,W,0.763023,2021-12-14T11:58:56Z,215,5,8,1.25,XAEBAwEAcgAAowE6BAAAODY5MTU0MDQwMDYwNDE1PWiYD8CyGjIxNDAxAABONDEuNjQzNTI0VzAwMC43NjMwMjMyMDIxMTIxNDExNTg1NTAyMTUwNTA4MDEuMjU=,37696,2021-12-14T12:00:12Z,0,,1049
92,1,1,2,1,7,2,0,215,4.9,3,869154040070976,f98683d,0,-65,-77,34,21401,00,N,41.643619,W,0.763289,2021-12-14T11:59:02Z,213,1,7,1.29,XAEBAgEAcgAA1wAxAwAAODY5MTU0MDQwMDcwOTc2PWiYD7+zIjIxNDAxAABONDEuNjQzNjE5VzAwMC43NjMyODkyMDIxMTIxNDExNTkwMTAyMTMwMTA3MDEuMjk=,37706,2021-12-14T12:00:08Z,0,,533
92,1,1,2,1,7,2,0,213,4.8,3,869154040070836,f98683d,0,-66,-78,34,21401,00,N,41.643495,W,0.763487,2021-12-14T11:58:36Z,190,9,7,2.14,XAEBAgEAcgAA1QAwAwAAODY5MTU0MDQwMDcwODM2PWiYD76yIjIxNDAxAABONDEuNjQzNDk1VzAwMC43NjM0ODcyMDIxMTIxNDExNTgzNjAxOTAwOTA3MDIuMTQ=,37705,2021-12-14T11:59:47Z,0,,531
92,1,1,2,1,8,2,0,232,5.3,3,869154040071107,f99883d,0,-70,-86,21,21401,00,N,41.643588,W,0.763215,2021-12-14T11:58:29Z,206,4,11,1,XAEBAgEAggAA6AA1AwAAODY5MTU0MDQwMDcxMTA3PYiZD7qqFTIxNDAxAABONDEuNjQzNTg4VzAwMC43NjMyMTUyMDIxMTIxNDExNTgyOTAyMDYwNDExMDEuMDA=,37702,2021-12-14T11:59:45Z,0,,562
92,1,1,2,1,7,2,0,214,4.8,3,869154040068970,f98683d,0,-69,-85,26,21401,00,N,41.643625,W,0.763497,2021-12-14T11:58:33Z,206,3,9,1.15,XAEBAgEAcgAA1gAwAwAAODY5MTU0MDQwMDY4OTcwPWiYD7urGjIxNDAxAABONDEuNjQzNjI1VzAwMC43NjM0OTcyMDIxMTIxNDExNTgzMjAyMDYwMzA5MDEuMTU=,37703,2021-12-14T11:59:43Z,0,,532
92,1,1,2,1,8,2,0,230,5.3,3,869154040060282,f98683d,0,-69,-81,27,21401,00,N,41.64355,W,0.763184,2021-12-14T11:58:27Z,205,8,8,1.31,XAEBAgEAggAA5gA1AwAAODY5MTU0MDQwMDYwMjgyPWiYD7uvGzIxNDAxAABONDEuNjQzNTUwVzAwMC43NjMxODQyMDIxMTIxNDExNTgyNzAyMDUwODA4MDEuMzE=,37704,2021-12-14T11:59:43Z,0,,560
92,1,1,2,1,7,2,0,217,4.8,3,869154040110186,f98683d,0,-63,-77,33,21401,00,N,41.643378,W,0.764037,2021-12-14T11:58:31Z,204,16,5,4.33,XAEBAgEAcgAA2QAwAwAAODY5MTU0MDQwMTEwMTg2PWiYD8GzITIxNDAxAABONDEuNjQzMzc4VzAwMC43NjQwMzcyMDIxMTIxNDExNTgzMTAyMDQxNjA1MDQuMzM=,37701,2021-12-14T11:59:42Z,0,,535
92,1,1,2,1,7,2,0,218,5,3,869154040070620,f98683d,2,-68,-83,22,21401,00,N,41.643681,W,0.763327,2021-12-14T11:58:32Z,191,5,8,1.35,XAEBAgEAcgAA2gAyAwAAODY5MTU0MDQwMDcwNjIwPWiYj7ytFjIxNDAxAABONDEuNjQzNjgxVzAwMC43NjMzMjcyMDIxMTIxNDExNTgzMTAxOTEwNTA4MDEuMzU=,37700,2021-12-14T11:59:40Z,0,,536
92,1,1,2,1,7,2,0,219,4.7,3,869154040056397,f98683d,0,-71,-86,23,21401,00,N,41.643647,W,0.763229,2021-12-14T11:58:34Z,210,3,7,1.41,XAEBAgEAcgAA2wAvAwAAODY5MTU0MDQwMDU2Mzk3PWiYD7mqFzIxNDAxAABONDEuNjQzNjQ3VzAwMC43NjMyMjkyMDIxMTIxNDExNTgzNDAyMTAwMzA3MDEuNDE=,37699,2021-12-14T11:59:37Z,0,,537
92,1,1,1,1,8,2,0,229,5.3,2,869154040110038,f98683d,0,-67,-80,25,21401,00,N,41.643548,W,0.763413,2021-12-14T11:58:00Z,173,19,5,2.96,XAEBAQEAggAA5QA1AgAAODY5MTU0MDQwMTEwMDM4PWiYD72wGTIxNDAxAABONDEuNjQzNTQ4VzAwMC43NjM0MTMyMDIxMTIxNDExNTc1OTAxNzMxOTA1MDIuOTY=,37709,2021-12-14T11:59:04Z,0,,553
92,1,1,2,1,7,2,0,418,4.8,3,869154040070935,f98683d,0,-65,-78,20,21401,00,N,41.643394,W,0.76315,2021-12-14T11:57:42Z,229,4,11,1.06,XAEBAgEAcgAAogEwAwAAODY5MTU0MDQwMDcwOTM1PWiYD7+yFDIxNDAxAABONDEuNjQzMzk0VzAwMC43NjMxNTAyMDIxMTIxNDExNTc0MTAyMjkwNDExMDEuMDY=,37698,2021-12-14T11:58:56Z,0,,1048
92,1,1,1,1,8,2,0,233,5.4,2,869154040110566,f98683d,0,-65,-76,29,21401,00,N,41.643594,W,0.763309,2021-12-14T11:57:40Z,209,10,10,1.23,XAEBAQEAggAA6QA2AgAAODY5MTU0MDQwMTEwNTY2PWiYD7+0HTIxNDAxAABONDEuNjQzNTk0VzAwMC43NjMzMDkyMDIxMTIxNDExNTc0MDAyMDkxMDEwMDEuMjM=,37708,2021-12-14T11:58:48Z,0,,563
92,1,1,2,1,7,2,0,417,5.9,3,869154040065158,f99883d,0,-67,-82,25,21401,00,N,41.643483,W,0.763154,2021-12-14T11:57:30Z,223,5,5,1.53,XAEBAgEAcgAAoQE7AwAAODY5MTU0MDQwMDY1MTU4PYiZD72uGTIxNDAxAABONDEuNjQzNDgzVzAwMC43NjMxNTQyMDIxMTIxNDExNTcyOTAyMjMwNTA1MDEuNTM=,37697,2021-12-14T11:58:45Z,0,,1047
92,1,1,1,1,8,2,0,231,5.5,2,869154040059888,f98683d,0,-69,-82,28,21401,00,N,41.643577,W,0.76322,2021-12-14T11:57:43Z,215,11,5,1.53,XAEBAQEAggAA5wA3AgAAODY5MTU0MDQwMDU5ODg4PWiYD7uuHDIxNDAxAABONDEuNjQzNTc3VzAwMC43NjMyMjAyMDIxMTIxNDExNTc0MzAyMTUxMTA1MDEuNTM=,37707,2021-12-14T11:58:43Z,0,,561
92,1,1,2,1,7,2,0,419,5.9,3,869154040060415,f98683d,0,-64,-77,28,21401,00,N,41.643497,W,0.763167,2021-12-14T11:57:26Z,221,6,5,1.53,XAEBAgEAcgAAowE7AwAAODY5MTU0MDQwMDYwNDE1PWiYD8CzHDIxNDAxAABONDEuNjQzNDk3VzAwMC43NjMxNjcyMDIxMTIxNDExNTcyNTAyMjEwNjA1MDEuNTM=,37696,2021-12-14T11:58:41Z,0,,1049
92,1,1,1,1,7,2,0,215,5,1,869154040070976,f98683d,0,-68,-78,29,21401,00,N,41.64363,W,0.763258,2021-12-14T11:57:42Z,204,1,6,1.47,XAEBAQEAcgAA1wAyAQAAODY5MTU0MDQwMDcwOTc2PWiYD7yyHTIxNDAxAABONDEuNjQzNjMwVzAwMC43NjMyNTgyMDIxMTIxNDExNTc0MTAyMDQwMTA2MDEuNDc=,37706,2021-12-14T11:58:37Z,0,,533
92,1,1,1,1,7,2,0,213,4.9,1,869154040070836,f98683d,0,-61,-73,29,21401,00,N,41.643457,W,0.763514,2021-12-14T11:57:10Z,195,8,8,2.09,XAEBAQEAcgAA1QAxAQAAODY5MTU0MDQwMDcwODM2PWiYD8O3HTIxNDAxAABONDEuNjQzNDU3VzAwMC43NjM1MTQyMDIxMTIxNDExNTcxMDAxOTUwODA4MDIuMDk=,37705,2021-12-14T11:58:16Z,0,,531
92,1,1,1,1,8,2,0,232,5.4,2,869154040071107,f99883d,0,-70,-86,22,21401,00,N,41.643579,W,0.763337,2021-12-14T11:57:01Z,206,4,10,1.13,XAEBAQEAggAA6AA2AgAAODY5MTU0MDQwMDcxMTA3PYiZD7qqFjIxNDAxAABONDEuNjQzNTc5VzAwMC43NjMzMzcyMDIxMTIxNDExNTcwMTAyMDYwNDEwMDEuMTM=,37702,2021-12-14T11:58:14Z,0,,562
92,1,1,1,1,8,2,0,230,5.4,2,869154040060282,f98683d,0,-69,-81,27,21401,00,N,41.64355,W,0.763184,2021-12-14T11:57:12Z,205,8,8,1.31,XAEBAQEAggAA5gA2AgAAODY5MTU0MDQwMDYwMjgyPWiYD7uvGzIxNDAxAABONDEuNjQzNTUwVzAwMC43NjMxODQyMDIxMTIxNDExNTcxMTAyMDUwODA4MDEuMzE=,37704,2021-12-14T11:58:13Z,0,,560
92,1,1,1,1,7,2,0,214,4.9,1,869154040068970,f98683d,0,-71,-83,28,21401,00,N,41.643639,W,0.763373,2021-12-14T11:57:11Z,191,3,9,1.15,XAEBAQEAcgAA1gAxAQAAODY5MTU0MDQwMDY4OTcwPWiYD7mtHDIxNDAxAABONDEuNjQzNjM5VzAwMC43NjMzNzMyMDIxMTIxNDExNTcxMDAxOTEwMzA5MDEuMTU=,37703,2021-12-14T11:58:12Z,0,,532
92,1,1,1,1,7,2,0,217,4.9,2,869154040110186,f98683d,0,-64,-77,29,21401,00,N,41.643537,W,0.763794,2021-12-14T11:57:05Z,188,18,5,4.4,XAEBAQEAcgAA2QAxAgAAODY5MTU0MDQwMTEwMTg2PWiYD8CzHTIxNDAxAABONDEuNjQzNTM3VzAwMC43NjM3OTQyMDIxMTIxNDExNTcwNTAxODgxODA1MDQuNDA=,37701,2021-12-14T11:58:11Z,0,,535
92,1,1,1,1,7,2,0,218,5,2,869154040070620,f98683d,0,-69,-84,23,21401,00,N,41.643657,W,0.763378,2021-12-14T11:57:10Z,191,5,8,1.35,XAEBAQEAcgAA2gAyAgAAODY5MTU0MDQwMDcwNjIwPWiYD7usFzIxNDAxAABONDEuNjQzNjU3VzAwMC43NjMzNzgyMDIxMTIxNDExNTcxMDAxOTEwNTA4MDEuMzU=,37700,2021-12-14T11:58:11Z,0,,536
92,1,1,1,1,7,2,0,219,4.8,2,869154040056397,f98683d,0,-73,-86,26,21401,00,N,41.643627,W,0.763222,2021-12-14T11:57:11Z,179,5,6,1.49,XAEBAQEAcgAA2wAwAgAAODY5MTU0MDQwMDU2Mzk3PWiYD7eqGjIxNDAxAABONDEuNjQzNjI3VzAwMC43NjMyMjIyMDIxMTIxNDExNTcxMTAxNzkwNTA2MDEuNDk=,37699,2021-12-14T11:58:06Z,0,,537
44,1,1,0,1,8,2,0,229,5.5,0,869154040110038,f98683d,0,-68,-81,25,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5QA3AAAAODY5MTU0MDQwMTEwMDM4PWiYD7yvGTIxNDAxAAA=,37709,2021-12-14T11:57:33Z,0,,553
44,1,1,1,1,7,2,0,418,5.5,1,869154040070935,f98683d,0,-65,-78,30,21401,00,,0,,0,,0,0,0,0,LAEBAQEAcgAAogE3AQAAODY5MTU0MDQwMDcwOTM1PWiYD7+yHjIxNDAxAAA=,37698,2021-12-14T11:57:26Z,0,,1048
44,1,1,0,1,8,2,0,233,5.6,0,869154040110566,f98683d,0,-65,-76,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA6QA4AAAAODY5MTU0MDQwMTEwNTY2PWiYD7+0HTIxNDAxAAA=,37708,2021-12-14T11:57:17Z,0,,563
44,1,1,1,1,7,2,0,417,5.9,1,869154040065158,f99883d,0,-67,-82,25,21401,00,,0,,0,,0,0,0,0,LAEBAQEAcgAAoQE7AQAAODY5MTU0MDQwMDY1MTU4PYiZD72uGTIxNDAxAAA=,37697,2021-12-14T11:57:14Z,0,,1047
44,1,1,0,1,8,2,0,231,5.6,0,869154040059888,f98683d,0,-70,-82,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5wA4AAAAODY5MTU0MDQwMDU5ODg4PWiYD7quHTIxNDAxAAA=,37707,2021-12-14T11:57:12Z,0,,561
44,1,1,1,1,7,2,0,419,5.9,1,869154040060415,f98683d,0,-64,-77,28,21401,00,,0,,0,,0,0,0,0,LAEBAQEAcgAAowE7AQAAODY5MTU0MDQwMDYwNDE1PWiYD8CzHDIxNDAxAAA=,37696,2021-12-14T11:57:10Z,0,,1049
44,1,1,0,1,7,2,0,215,5.1,0,869154040070976,f98683d,0,-68,-79,30,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAA1wAzAAAAODY5MTU0MDQwMDcwOTc2PWiYD7yxHjIxNDAxAAA=,37706,2021-12-14T11:57:06Z,0,,533
44,1,1,0,1,7,2,0,213,5.1,0,869154040070836,f98683d,0,-62,-73,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAA1QAzAAAAODY5MTU0MDQwMDcwODM2PWiYD8K3HTIxNDAxAAA=,37705,2021-12-14T11:56:45Z,0,,531
44,1,1,0,1,8,2,0,230,5.5,0,869154040060282,f98683d,0,-69,-81,27,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5gA3AAAAODY5MTU0MDQwMDYwMjgyPWiYD7uvGzIxNDAxAAA=,37704,2021-12-14T11:56:42Z,0,,560
44,1,1,0,1,8,2,0,232,5.5,0,869154040071107,f99883d,0,-71,-86,22,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA6AA3AAAAODY5MTU0MDQwMDcxMTA3PYiZD7mqFjIxNDAxAAA=,37702,2021-12-14T11:56:41Z,0,,562
44,1,1,0,1,7,2,0,214,5.1,0,869154040068970,f98683d,0,-71,-83,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAA1gAzAAAAODY5MTU0MDQwMDY4OTcwPWiYD7mtHTIxNDAxAAA=,37703,2021-12-14T11:56:41Z,0,,532
44,1,1,0,1,7,2,0,217,5.1,0,869154040110186,f98683d,0,-66,-77,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAA2QAzAAAAODY5MTU0MDQwMTEwMTg2PWiYD76zHTIxNDAxAAA=,37701,2021-12-14T11:56:40Z,0,,535
44,1,1,0,1,7,2,0,218,4.5,0,869154040070620,f98683d,1,-70,-84,23,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAA2gAtAAAAODY5MTU0MDQwMDcwNjIwPWiYT7qsFzIxNDAxAAA=,37700,2021-12-14T11:56:38Z,0,,536
44,1,1,0,1,7,2,0,219,5,0,869154040056397,f98683d,0,-74,-86,27,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAA2wAyAAAAODY5MTU0MDQwMDU2Mzk3PWiYD7aqGzIxNDAxAAA=,37699,2021-12-14T11:56:34Z,0,,537
44,1,1,0,1,7,2,0,418,5,0,869154040070935,f98683d,0,-66,-78,28,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAAogEyAAAAODY5MTU0MDQwMDcwOTM1PWiYD76yHDIxNDAxAAA=,37698,2021-12-14T11:55:54Z,0,,1048
44,1,1,0,1,7,2,0,417,5.3,0,869154040065158,f99883d,0,-68,-81,27,21401,00,,0,,0,,0,0,0,0,LAEBAAEAcgAAoQE1AAAAODY5MTU0MDQwMDY1MTU4PYiZD7yvGzIxNDAxAAA=,37697,2021-12-14T11:55:43Z,0,,1047
