eventLength,eventVersion,eventType,sequence,manufacturer,sw,hw,deviceMajorId,deviceMinorId,battery,wakeTime,imei,cellId,ecl,rssi,rsrp,rsrq,plmn,aux,ns,latitude,ew,longitude,gpsTimestamp,altitude,positionHorizontalError,satellites,hdop,rawEvent,incidenceId,eventDate,isDGTNotificated,manufacturerId,lng,lat,etiqueta,modulo,grupo,color
125,1,1,24,1,11,2,0,0C54,5.2,40,869154040144540,f98683d,0,-68,-82,26,21401,0,N,41.643557,W,0.763255,2022-02-15T11:54:02Z,232,3,12,0.78,MTI1MDAxMTAyNDAwMDExMTAyMDAwMDBDNTQ1MjA0MDg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI2IDIxNDAxMDAwMDBONDEuNjQzNTU3VzAwMC43NjMyNTUyMDIyMDIxNTExNTQwMTAyMzIwMzEyMDAuNzg=,37929,2022-02-15T11:55:29Z,0,,-0.763255,41.643557,D,L76LB,3,ff11ff00
125,1,1,23,1,11,2,0,0C54,4.5,39,869154040144540,f98683d,0,-69,-83,26,21401,0,N,41.643557,W,0.763255,2022-02-15T11:52:20Z,232,3,12,0.78,MTI1MDAxMTAyMzAwMDExMTAyMDAwMDBDNTQ0NTAzOTg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OSAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQzNTU3VzAwMC43NjMyNTUyMDIyMDIxNTExNTIxOTAyMzIwMzEyMDAuNzg=,37929,2022-02-15T11:53:46Z,0,,-0.763255,41.643557,D,L76LB,3,ff11ff00
125,1,1,22,1,11,2,0,0C54,4.5,37,869154040144540,f98683d,0,-69,-83,26,21401,0,N,41.643557,W,0.763255,2022-02-15T11:50:40Z,232,3,12,0.78,MTI1MDAxMTAyMjAwMDExMTAyMDAwMDBDNTQ0NTAzNzg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OSAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQzNTU3VzAwMC43NjMyNTUyMDIyMDIxNTExNTAzOTAyMzIwMzEyMDAuNzg=,37929,2022-02-15T11:52:05Z,0,,-0.763255,41.643557,D,L76LB,3,ff11ff00
125,1,1,21,1,11,2,0,0C54,5.2,35,869154040144540,f98683d,0,-69,-83,27,21401,0,N,41.643557,W,0.763255,2022-02-15T11:48:58Z,232,3,12,0.78,MTI1MDAxMTAyMTAwMDExMTAyMDAwMDBDNTQ1MjAzNTg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OSAtODMgIDI3IDIxNDAxMDAwMDBONDEuNjQzNTU3VzAwMC43NjMyNTUyMDIyMDIxNTExNDg1ODAyMzIwMzEyMDAuNzg=,37929,2022-02-15T11:50:24Z,0,,-0.763255,41.643557,D,L76LB,3,ff11ff00
125,1,1,20,1,11,2,0,0C54,5.2,34,869154040144540,f98683d,0,-68,-83,29,21401,0,N,41.643557,W,0.763255,2022-02-15T11:47:18Z,232,3,12,0.78,MTI1MDAxMTAyMDAwMDExMTAyMDAwMDBDNTQ1MjAzNDg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODMgIDI5IDIxNDAxMDAwMDBONDEuNjQzNTU3VzAwMC43NjMyNTUyMDIyMDIxNTExNDcxNzAyMzIwMzEyMDAuNzg=,37929,2022-02-15T11:48:43Z,0,,-0.763255,41.643557,D,L76LB,3,ff11ff00
125,1,1,19,1,11,2,0,0C54,5.2,32,869154040144540,f98683d,0,-68,-83,29,21401,0,N,41.643557,W,0.763255,2022-02-15T11:45:37Z,232,3,12,0.78,MTI1MDAxMTAxOTAwMDExMTAyMDAwMDBDNTQ1MjAzMjg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODMgIDI5IDIxNDAxMDAwMDBONDEuNjQzNTU3VzAwMC43NjMyNTUyMDIyMDIxNTExNDUzNzAyMzIwMzEyMDAuNzg=,37929,2022-02-15T11:47:02Z,0,,-0.763255,41.643557,D,L76LB,3,ff11ff00
125,1,1,18,1,11,2,0,0C54,5.2,30,869154040144540,f98683d,0,-68,-82,29,21401,0,N,41.643557,W,0.763255,2022-02-15T11:43:57Z,232,3,12,0.78,MTI1MDAxMTAxODAwMDExMTAyMDAwMDBDNTQ1MjAzMDg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI5IDIxNDAxMDAwMDBONDEuNjQzNTU3VzAwMC43NjMyNTUyMDIyMDIxNTExNDM1NjAyMzIwMzEyMDAuNzg=,37929,2022-02-15T11:45:22Z,0,,-0.763255,41.643557,D,L76LB,3,ff11ff00
125,1,1,17,1,11,2,0,0C54,5.2,29,869154040144540,f98683d,0,-67,-82,30,21401,0,N,41.643516,W,0.763141,2022-02-15T11:42:16Z,231,3,12,0.76,MTI1MDAxMTAxNzAwMDExMTAyMDAwMDBDNTQ1MjAyOTg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02NyAtODIgIDMwIDIxNDAxMDAwMDBONDEuNjQzNTE2VzAwMC43NjMxNDEyMDIyMDIxNTExNDIxNTAyMzEwMzEyMDAuNzY=,37929,2022-02-15T11:43:41Z,0,,-0.763141,41.643516,D,L76LB,3,ff11ff00
125,1,1,16,1,11,2,0,0C54,5.2,27,869154040144540,f98683d,0,-67,-82,29,21401,0,N,41.643516,W,0.763141,2022-02-15T11:40:36Z,231,3,12,0.76,MTI1MDAxMTAxNjAwMDExMTAyMDAwMDBDNTQ1MjAyNzg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02NyAtODIgIDI5IDIxNDAxMDAwMDBONDEuNjQzNTE2VzAwMC43NjMxNDEyMDIyMDIxNTExNDAzNTAyMzEwMzEyMDAuNzY=,37929,2022-02-15T11:42:01Z,0,,-0.763141,41.643516,D,L76LB,3,ff11ff00
125,1,1,15,1,11,2,0,0C54,5.2,25,869154040144540,f98683d,0,-67,-82,27,21401,0,N,41.643516,W,0.763141,2022-02-15T11:38:54Z,231,3,12,0.76,MTI1MDAxMTAxNTAwMDExMTAyMDAwMDBDNTQ1MjAyNTg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02NyAtODIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNTE2VzAwMC43NjMxNDEyMDIyMDIxNTExMzg1MzAyMzEwMzEyMDAuNzY=,37929,2022-02-15T11:40:20Z,0,,-0.763141,41.643516,D,L76LB,3,ff11ff00
125,1,1,14,1,11,2,0,0C54,4.6,24,869154040144540,f98683d,0,-68,-82,27,21401,0,N,41.643486,W,0.763196,2022-02-15T11:37:14Z,232,3,13,0.7,MTI1MDAxMTAxNDAwMDExMTAyMDAwMDBDNTQ0NjAyNDg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDg2VzAwMC43NjMxOTYyMDIyMDIxNTExMzcxMzAyMzIwMzEzMDAuNzA=,37929,2022-02-15T11:38:39Z,0,,-0.763196,41.643486,D,L76LB,3,ff11ff00
125,1,1,13,1,11,2,0,0C54,5.2,22,869154040144540,f98683d,0,-68,-82,25,21401,0,N,41.643458,W,0.763189,2022-02-15T11:35:32Z,233,3,13,0.71,MTI1MDAxMTAxMzAwMDExMTAyMDAwMDBDNTQ1MjAyMjg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxODkyMDIyMDIxNTExMzUzMjAyMzMwMzEzMDAuNzE=,37929,2022-02-15T11:36:58Z,0,,-0.763189,41.643458,D,L76LB,3,ff11ff00
125,1,1,12,1,11,2,0,0C54,5.2,20,869154040144540,f98683d,0,-68,-82,25,21401,0,N,41.643458,W,0.763189,2022-02-15T11:33:52Z,233,3,13,0.71,MTI1MDAxMTAxMjAwMDExMTAyMDAwMDBDNTQ1MjAyMDg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxODkyMDIyMDIxNTExMzM1MTAyMzMwMzEzMDAuNzE=,37929,2022-02-15T11:35:18Z,0,,-0.763189,41.643458,D,L76LB,3,ff11ff00
125,1,1,11,1,11,2,0,0C54,5.2,19,869154040144540,f98683d,0,-68,-82,24,21401,0,N,41.643458,W,0.763189,2022-02-15T11:32:12Z,233,3,13,0.71,MTI1MDAxMTAxMTAwMDExMTAyMDAwMDBDNTQ1MjAxOTg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxODkyMDIyMDIxNTExMzIxMTAyMzMwMzEzMDAuNzE=,37929,2022-02-15T11:33:37Z,0,,-0.763189,41.643458,D,L76LB,3,ff11ff00
125,1,1,10,1,11,2,0,0C54,5.3,17,869154040144540,f98683d,0,-68,-82,24,21401,0,N,41.643458,W,0.763189,2022-02-15T11:30:30Z,233,3,13,0.71,MTI1MDAxMTAxMDAwMDExMTAyMDAwMDBDNTQ1MzAxNzg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxODkyMDIyMDIxNTExMzAzMDAyMzMwMzEzMDAuNzE=,37929,2022-02-15T11:31:56Z,0,,-0.763189,41.643458,D,L76LB,3,ff11ff00
125,1,1,9,1,11,2,0,0C54,5.3,15,869154040144540,f98683d,0,-68,-82,25,21401,0,N,41.643461,W,0.763118,2022-02-15T11:28:49Z,231,3,13,0.72,MTI1MDAxMTAwOTAwMDExMTAyMDAwMDBDNTQ1MzAxNTg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMjg0OTAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:30:15Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,8,1,11,2,0,0C54,5.3,14,869154040144540,f98683d,0,-68,-82,25,21401,0,N,41.643461,W,0.763118,2022-02-15T11:27:10Z,231,3,13,0.72,MTI1MDAxMTAwODAwMDExMTAyMDAwMDBDNTQ1MzAxNDg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMjcwOTAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:28:35Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,7,1,11,2,0,0C54,5.3,12,869154040144540,f98683d,0,-68,-82,26,21401,0,N,41.643461,W,0.763118,2022-02-15T11:25:28Z,231,3,13,0.72,MTI1MDAxMTAwNzAwMDExMTAyMDAwMDBDNTQ1MzAxMjg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMjUyODAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:26:54Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,6,1,11,2,0,0C54,5.3,10,869154040144540,f98683d,0,-68,-82,26,21401,0,N,41.643461,W,0.763118,2022-02-15T11:23:48Z,231,3,13,0.72,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNTQ1MzAxMDg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMjM0NzAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:25:13Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,5,1,11,2,0,0C54,4.7,8,869154040144540,f98683d,0,-68,-82,27,21401,0,N,41.643461,W,0.763118,2022-02-15T11:22:07Z,231,3,13,0.72,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNTQ0NzAwODg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OCAtODIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMjIwNjAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:23:33Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,4,1,11,2,0,0C54,5.4,7,869154040144540,f98683d,0,-69,-82,27,21401,0,N,41.643461,W,0.763118,2022-02-15T11:20:26Z,231,3,13,0.72,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNTQ1NDAwNzg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OSAtODIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMjAyNjAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:21:51Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,3,1,11,2,0,0C54,5.5,5,869154040144540,f98683d,0,-69,-82,27,21401,0,N,41.643461,W,0.763118,2022-02-15T11:18:49Z,231,3,13,0.72,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNTQ1NTAwNTg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OSAtODIgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMTg0ODAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:20:11Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,2,1,11,2,0,0C54,5.5,3,869154040144540,f98683d,0,-69,-82,26,21401,0,N,41.643461,W,0.763118,2022-02-15T11:17:05Z,231,3,13,0.72,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDNTQ1NTAwMzg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OSAtODIgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMTcwNDAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:18:33Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,1,1,1,11,2,0,0C54,5.6,2,869154040144540,f98683d,0,-69,-82,26,21401,0,N,41.643461,W,0.763118,2022-02-15T11:15:28Z,231,3,13,0.72,MTI1MDAxMTAwMTAwMDExMTAyMDAwMDBDNTQ1NjAwMjg2OTE1NDA0MDE0NDU0MGY5ODY4M2QwIC02OSAtODIgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYxVzAwMC43NjMxMTgyMDIyMDIxNTExMTUyODAyMzEwMzEzMDAuNzI=,37929,2022-02-15T11:16:49Z,0,,-0.763118,41.643461,D,L76LB,3,ff11ff00
125,1,2,31,1,11,2,0,0C55,5.1,51,869154040268612,f99883d,0,-67,-80,24,21401,0,N,41.643429,W,0.763118,2022-02-15T12:06:10Z,234,3,11,0.91,MTI1MDAxMjAzMTAwMDExMTAyMDAwMDBDNTU1MTA1MTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NyAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDI5VzAwMC43NjMxMTgyMDIyMDIxNTEyMDYwOTAyMzQwMzExMDAuOTE=,37940,2022-02-15T12:06:34Z,0,,-0.763118,41.643429,H,L76LB,2,ff11ff00
125,1,1,30,1,11,2,0,0C55,5.1,50,869154040268612,f99883d,0,-66,-79,26,21401,0,N,41.643458,W,0.763131,2022-02-15T12:04:30Z,232,3,12,0.88,MTI1MDAxMTAzMDAwMDExMTAyMDAwMDBDNTU1MTA1MDg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxMzEyMDIyMDIxNTEyMDQyOTAyMzIwMzEyMDAuODg=,37940,2022-02-15T12:05:55Z,0,,-0.763131,41.643458,H,L76LB,2,ff11ff00
125,1,1,29,1,11,2,0,0C55,5.1,49,869154040268612,f99883d,0,-66,-79,27,21401,0,N,41.643458,W,0.763131,2022-02-15T12:02:48Z,232,3,12,0.88,MTI1MDAxMTAyOTAwMDExMTAyMDAwMDBDNTU1MTA0OTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxMzEyMDIyMDIxNTEyMDI0ODAyMzIwMzEyMDAuODg=,37940,2022-02-15T12:04:14Z,0,,-0.763131,41.643458,H,L76LB,2,ff11ff00
125,1,1,28,1,11,2,0,0C55,5.1,47,869154040268612,f99883d,0,-66,-79,27,21401,0,N,41.643458,W,0.763131,2022-02-15T12:01:07Z,232,3,12,0.88,MTI1MDAxMTAyODAwMDExMTAyMDAwMDBDNTU1MTA0Nzg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxMzEyMDIyMDIxNTEyMDEwNzAyMzIwMzEyMDAuODg=,37940,2022-02-15T12:02:33Z,0,,-0.763131,41.643458,H,L76LB,2,ff11ff00
125,1,1,27,1,11,2,0,0C55,5.1,45,869154040268612,f99883d,0,-66,-79,27,21401,0,N,41.643458,W,0.763131,2022-02-15T11:59:26Z,232,3,12,0.88,MTI1MDAxMTAyNzAwMDExMTAyMDAwMDBDNTU1MTA0NTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxMzEyMDIyMDIxNTExNTkyNTAyMzIwMzEyMDAuODg=,37940,2022-02-15T12:00:53Z,0,,-0.763131,41.643458,H,L76LB,2,ff11ff00
125,1,1,26,1,11,2,0,0C55,5.1,44,869154040268612,f99883d,0,-65,-79,27,21401,0,N,41.643458,W,0.763131,2022-02-15T11:57:47Z,232,3,12,0.88,MTI1MDAxMTAyNjAwMDExMTAyMDAwMDBDNTU1MTA0NDg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NSAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxMzEyMDIyMDIxNTExNTc0NjAyMzIwMzEyMDAuODg=,37940,2022-02-15T11:59:12Z,0,,-0.763131,41.643458,H,L76LB,2,ff11ff00
125,1,1,25,1,11,2,0,0C55,5.1,42,869154040268612,f99883d,0,-66,-79,27,21401,0,N,41.643458,W,0.763131,2022-02-15T11:56:06Z,232,3,12,0.88,MTI1MDAxMTAyNTAwMDExMTAyMDAwMDBDNTU1MTA0Mjg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDU4VzAwMC43NjMxMzEyMDIyMDIxNTExNTYwNTAyMzIwMzEyMDAuODg=,37940,2022-02-15T11:57:31Z,0,,-0.763131,41.643458,H,L76LB,2,ff11ff00
125,1,1,24,1,11,2,0,0C55,5.1,40,869154040268612,f99883d,0,-66,-79,27,21401,0,N,41.643453,W,0.763103,2022-02-15T11:54:24Z,232,3,13,0.8,MTI1MDAxMTAyNDAwMDExMTAyMDAwMDBDNTU1MTA0MDg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDUzVzAwMC43NjMxMDMyMDIyMDIxNTExNTQyNDAyMzIwMzEzMDAuODA=,37940,2022-02-15T11:55:50Z,0,,-0.763103,41.643453,H,L76LB,2,ff11ff00
125,1,1,23,1,11,2,0,0C55,5.1,39,869154040268612,f99883d,0,-65,-79,27,21401,0,N,41.643453,W,0.763103,2022-02-15T11:52:44Z,232,3,13,0.8,MTI1MDAxMTAyMzAwMDExMTAyMDAwMDBDNTU1MTAzOTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NSAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDUzVzAwMC43NjMxMDMyMDIyMDIxNTExNTI0NDAyMzIwMzEzMDAuODA=,37940,2022-02-15T11:54:09Z,0,,-0.763103,41.643453,H,L76LB,2,ff11ff00
125,1,1,22,1,11,2,0,0C55,5.1,37,869154040268612,f99883d,0,-66,-79,27,21401,0,N,41.64346,W,0.763034,2022-02-15T11:51:04Z,230,3,12,0.82,MTI1MDAxMTAyMjAwMDExMTAyMDAwMDBDNTU1MTAzNzg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMwMzQyMDIyMDIxNTExNTEwMzAyMzAwMzEyMDAuODI=,37940,2022-02-15T11:52:29Z,0,,-0.763034,41.64346,H,L76LB,2,ff11ff00
125,1,1,21,1,11,2,0,0C55,5.1,35,869154040268612,f99883d,0,-66,-79,26,21401,0,N,41.64346,W,0.763034,2022-02-15T11:49:22Z,230,3,12,0.82,MTI1MDAxMTAyMTAwMDExMTAyMDAwMDBDNTU1MTAzNTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMwMzQyMDIyMDIxNTExNDkyMjAyMzAwMzEyMDAuODI=,37940,2022-02-15T11:50:48Z,0,,-0.763034,41.64346,H,L76LB,2,ff11ff00
125,1,1,20,1,11,2,0,0C55,5.1,34,869154040268612,f99883d,0,-66,-79,26,21401,0,N,41.64346,W,0.763034,2022-02-15T11:47:42Z,230,3,12,0.82,MTI1MDAxMTAyMDAwMDExMTAyMDAwMDBDNTU1MTAzNDg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMwMzQyMDIyMDIxNTExNDc0MjAyMzAwMzEyMDAuODI=,37940,2022-02-15T11:49:07Z,0,,-0.763034,41.64346,H,L76LB,2,ff11ff00
125,1,1,19,1,11,2,0,0C55,5.1,32,869154040268612,f99883d,0,-66,-79,26,21401,0,N,41.64346,W,0.763034,2022-02-15T11:46:01Z,230,3,12,0.82,MTI1MDAxMTAxOTAwMDExMTAyMDAwMDBDNTU1MTAzMjg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMwMzQyMDIyMDIxNTExNDYwMTAyMzAwMzEyMDAuODI=,37940,2022-02-15T11:47:27Z,0,,-0.763034,41.64346,H,L76LB,2,ff11ff00
125,1,1,18,1,11,2,0,0C55,5.1,30,869154040268612,f99883d,0,-66,-79,26,21401,0,N,41.64346,W,0.763034,2022-02-15T11:44:19Z,230,3,12,0.82,MTI1MDAxMTAxODAwMDExMTAyMDAwMDBDNTU1MTAzMDg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMwMzQyMDIyMDIxNTExNDQxOTAyMzAwMzEyMDAuODI=,37940,2022-02-15T11:45:46Z,0,,-0.763034,41.64346,H,L76LB,2,ff11ff00
125,1,1,17,1,11,2,0,0C55,5.1,29,869154040268612,f99883d,0,-66,-79,25,21401,0,N,41.64346,W,0.763034,2022-02-15T11:42:40Z,230,3,12,0.82,MTI1MDAxMTAxNzAwMDExMTAyMDAwMDBDNTU1MTAyOTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMwMzQyMDIyMDIxNTExNDI0MDAyMzAwMzEyMDAuODI=,37940,2022-02-15T11:44:05Z,0,,-0.763034,41.64346,H,L76LB,2,ff11ff00
125,1,1,16,1,11,2,0,0C55,5.2,27,869154040268612,f99883d,0,-66,-79,26,21401,0,N,41.643474,W,0.763114,2022-02-15T11:41:00Z,231,3,11,0.94,MTI1MDAxMTAxNjAwMDExMTAyMDAwMDBDNTU1MjAyNzg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzkgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDc0VzAwMC43NjMxMTQyMDIyMDIxNTExNDA1OTAyMzEwMzExMDAuOTQ=,37940,2022-02-15T11:42:25Z,0,,-0.763114,41.643474,H,L76LB,2,ff11ff00
125,1,1,15,1,11,2,0,0C55,5.2,25,869154040268612,f99883d,0,-66,-78,26,21401,0,N,41.643474,W,0.763114,2022-02-15T11:39:18Z,231,3,11,0.94,MTI1MDAxMTAxNTAwMDExMTAyMDAwMDBDNTU1MjAyNTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NiAtNzggIDI2IDIxNDAxMDAwMDBONDEuNjQzNDc0VzAwMC43NjMxMTQyMDIyMDIxNTExMzkxODAyMzEwMzExMDAuOTQ=,37940,2022-02-15T11:40:44Z,0,,-0.763114,41.643474,H,L76LB,2,ff11ff00
125,1,1,14,1,11,2,0,0C55,4.5,24,869154040268612,f99883d,0,-65,-78,26,21401,0,N,41.643474,W,0.763114,2022-02-15T11:37:37Z,231,3,11,0.94,MTI1MDAxMTAxNDAwMDExMTAyMDAwMDBDNTU0NTAyNDg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NSAtNzggIDI2IDIxNDAxMDAwMDBONDEuNjQzNDc0VzAwMC43NjMxMTQyMDIyMDIxNTExMzczNzAyMzEwMzExMDAuOTQ=,37940,2022-02-15T11:39:03Z,0,,-0.763114,41.643474,H,L76LB,2,ff11ff00
125,1,1,13,1,11,2,0,0C55,4.5,22,869154040268612,f99883d,0,-65,-78,26,21401,0,N,41.643459,W,0.763119,2022-02-15T11:35:56Z,231,3,12,0.83,MTI1MDAxMTAxMzAwMDExMTAyMDAwMDBDNTU0NTAyMjg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NSAtNzggIDI2IDIxNDAxMDAwMDBONDEuNjQzNDU5VzAwMC43NjMxMTkyMDIyMDIxNTExMzU1NTAyMzEwMzEyMDAuODM=,37940,2022-02-15T11:37:23Z,0,,-0.763119,41.643459,H,L76LB,2,ff11ff00
125,1,1,12,1,11,2,0,0C55,4.5,20,869154040268612,f99883d,0,-65,-78,26,21401,0,N,41.643459,W,0.763119,2022-02-15T11:34:17Z,231,3,12,0.83,MTI1MDAxMTAxMjAwMDExMTAyMDAwMDBDNTU0NTAyMDg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NSAtNzggIDI2IDIxNDAxMDAwMDBONDEuNjQzNDU5VzAwMC43NjMxMTkyMDIyMDIxNTExMzQxNjAyMzEwMzEyMDAuODM=,37940,2022-02-15T11:35:42Z,0,,-0.763119,41.643459,H,L76LB,2,ff11ff00
125,1,1,11,1,11,2,0,0C55,5.2,19,869154040268612,f99883d,0,-65,-78,26,21401,0,N,41.643459,W,0.763119,2022-02-15T11:32:35Z,231,3,12,0.83,MTI1MDAxMTAxMTAwMDExMTAyMDAwMDBDNTU1MjAxOTg2OTE1NDA0MDI2ODYxMmY5OTg4M2QwIC02NSAtNzggIDI2IDIxNDAxMDAwMDBONDEuNjQzNDU5VzAwMC43NjMxMTkyMDIyMDIxNTExMzIzNTAyMzEwMzEyMDAuODM=,37940,2022-02-15T11:34:01Z,0,,-0.763119,41.643459,H,L76LB,2,ff11ff00
